ayr_scd1,typ_scd1,then_scd1,latest_scd1,ssch_scd1,pub_scd1,ctycd_scd1,cty_scd1,zipcd_scd1,dist_scd1,adr_scd1,nt_scd1,ayr_nt_scd1,tscs_lv7_scd1
99,高級中學,014347,014347,縣立雙溪高中,公立,01,新北市,227,雙溪區,新北市雙溪區梅竹蹊3號,,99年12月25日縣市改制前,6
99,高級中學,014348,014348,縣立石碇高中,公立,01,新北市,223,石碇區,新北市石碇區隆盛村八分寮45號,,99年12月25日縣市改制前,6
99,高級中學,014353,014353,縣立丹鳳高中,公立,01,新北市,248,新莊區,新北市新莊區龍安路72號,,99年12月25日縣市改制前,2
99,高級進修學校,014B53,014353,縣立丹鳳高中進修學校,公立,01,新北市,242,新莊區,新北市新莊區龍安路72號,,99年12月25日縣市改制前,2
99,高級中學,014356,014356,縣立清水高中,公立,01,新北市,236,土城區,新北市土城區明德路一段72號,,99年12月25日縣市改制前,3
99,高級進修學校,014B56,014356,縣立清水高中進修學校,公立,01,新北市,236,土城區,新北市土城區明德路一段72號,,99年12月25日縣市改制前,3
99,高級中學,014357,014357,縣立三民高中,公立,01,新北市,247,蘆洲區,新北市蘆洲區三民路96號,,99年12月25日縣市改制前,2
99,高級進修學校,014B57,014357,縣立三民高中進修學校,公立,01,新北市,247,蘆洲區,新北市蘆洲區三民路96號,,99年12月25日縣市改制前,2
99,高級中學,014362,014362,縣立錦和高中,公立,01,新北市,235,中和區,新北市中和區錦和路163號,,99年12月25日縣市改制前,2
99,高級進修學校,014B62,014362,縣立錦和高中進修學校,公立,01,新北市,235,中和區,新北市中和區錦和路163號,,99年12月25日縣市改制前,2
99,高級進修學校,014C39,014439,縣立鶯歌工商進修學校,公立,01,新北市,239,鶯歌區,新北市鶯歌區中正三路154號,,99年12月25日縣市改制前,3
99,高級職業學校,014439,014439,縣立鶯歌工商,公立,01,新北市,239,鶯歌區,新北市鶯歌區中正三路154號,,99年12月25日縣市改制前,3
99,高級中學,020301,020301,國立蘭陽女中,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市女中路2號,,99年12月25日縣市改制前,4
99,高級中學,020302,020302,國立宜蘭高中,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市復興路三段8號,,99年12月25日縣市改制前,4
99,高級中學,020308,020308,國立羅東高中,公立,02,宜蘭縣,265,羅東鎮,宜蘭縣羅東鎮公正路324號,,99年12月25日縣市改制前,4
99,高級進修學校,020C03,020403,國立宜蘭高商進修學校,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市延平路50號,,99年12月25日縣市改制前,4
99,高級職業學校,020403,020403,國立宜蘭高商,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市延平路50號,,99年12月25日縣市改制前,4
99,高級進修學校,020C04,020404,國立羅東高商進修學校,公立,02,宜蘭縣,265,羅東鎮,宜蘭縣羅東鎮中山路4段360號,,99年12月25日縣市改制前,4
99,高級職業學校,020404,020404,國立羅東高商,公立,02,宜蘭縣,265,羅東鎮,宜蘭縣羅東鎮中山路4段360號,,99年12月25日縣市改制前,4
99,高級職業學校,020405,020405,國立蘇澳海事,公立,02,宜蘭縣,270,蘇澳鎮,宜蘭縣蘇澳鎮蘇港路213號,,99年12月25日縣市改制前,5
99,高級進修學校,020C05,020405,國立蘇澳海事進修學校,公立,02,宜蘭縣,270,蘇澳鎮,宜蘭縣蘇澳鎮蘇港路213號,,99年12月25日縣市改制前,5
99,高級職業學校,020407,020407,國立羅東高工,公立,02,宜蘭縣,269,冬山鄉,宜蘭縣冬山鄉廣興路117號,,99年12月25日縣市改制前,5
99,高級進修學校,020C07,020407,國立羅東高工進修學校,公立,02,宜蘭縣,269,冬山鄉,宜蘭縣冬山鄉廣興路117號,,99年12月25日縣市改制前,5
99,高級職業學校,020409,020409,國立頭城家商,公立,02,宜蘭縣,261,頭城鎮,宜蘭縣頭城鎮新興路111號,,99年12月25日縣市改制前,5
99,高級進修學校,020C09,020409,國立頭城家商進修學校,公立,02,宜蘭縣,261,頭城鎮,宜蘭縣頭城鎮新興路111號,依教育部臺高(三)字第1010161539號函，自102學年度起停止招生。104學年起無在學生,99年12月25日縣市改制前,5
99,高級進修學校,020C01,020C01,國立宜蘭大學附設農工職業進修學校,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市神農路1號,,99年12月25日縣市改制前,4
99,高級中學,021301,021301,私立慧燈高中,私立,02,宜蘭縣,264,員山鄉,宜蘭縣員山鄉枕山村枕山路117-60號,,99年12月25日縣市改制前,5
99,高級中學,021310,021310,私立中道高中,私立,02,宜蘭縣,263,壯圍鄉,宜蘭縣壯圍鄉功勞村中央路三段312巷7號,,99年12月25日縣市改制前,5
99,高級中學,024322,024322,縣立南澳高中,公立,02,宜蘭縣,272,南澳鄉,宜蘭縣南澳鄉蘇花路二段301號,原國立中壢高級中學改隸為中央大學附屬學校,99年12月25日縣市改制前,7
99,高級中學,030305,030305,國立中壢高中,公立,03,桃園市,320,中壢區,桃園市中壢區三光路115號,依教育部臺教授國字第1050004535號函，國立桃園農工自105年2月1日改隸,99年12月25日縣市改制前,2
99,高級職業學校,030403,030403,國立桃園農工,公立,03,桃園市,330,桃園區,桃園市桃園區成功路二段144號,原國立中壢家商，依據106年9月8日臺教授國部字第1060092576號函，核定改隸屬桃園市政府管轄(自107年1月1日生效)。,99年12月25日縣市改制前,2
99,高級職業學校,030408,030408,國立中壢家商,公立,03,桃園市,320,中壢區,桃園市中壢區德育路36號,,99年12月25日縣市改制前,2
99,高級進修學校,030C08,030408,國立中壢家商進修學校,公立,03,桃園市,320,中壢區,桃園市中壢區德育路36號,依教育部臺教授國字第1050033619號函，「泉僑學校財團法人桃園市泉僑高級中學」105年5月1日變更校名為「泉僑學校財團法人桃園市漢英高級中等學校」,99年12月25日縣市改制前,2
99,高級中學,031301,031301,私立泉僑高中,私立,03,桃園市,325,龍潭區,桃園市龍潭區中正路佳安段466號,,99年12月25日縣市改制前,3
99,高級進修學校,031B09,031309,私立育達高中進修學校,私立,03,桃園市,324,平鎮區,桃園市平鎮區育達路160號,依教育部臺教授國字第1040148454號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,3
99,高級中學,031309,031309,私立育達高中,私立,03,桃園市,324,平鎮區,桃園市平鎮區育達路160號,,99年12月25日縣市改制前,3
99,高級中學,031310,031310,私立六和高中,私立,03,桃園市,324,平鎮區,桃園市平鎮區陸光路180號,依教育部臺教授國字第1050078515號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,3
99,高級中學,031311,031311,私立復旦高中,私立,03,桃園市,324,平鎮區,桃園市平鎮區復旦路二段122號,,99年12月25日縣市改制前,3
99,高級進修學校,031B11,031311,私立復旦高中進修學校,私立,03,桃園市,324,平鎮區,桃園市平鎮區復旦路二段122號,,99年12月25日縣市改制前,3
99,高級進修學校,031B12,031312,私立治平高中進修學校,私立,03,桃園市,326,楊梅區,桃園市楊梅區埔心中興路137號,依教育部臺教授國字第1050066261號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,3
99,高級中學,031312,031312,私立治平高中,私立,03,桃園市,326,楊梅區,桃園市楊梅區埔心中興路137號,,99年12月25日縣市改制前,3
99,高級進修學校,031B13,031313,私立振聲高中進修學校,私立,03,桃園市,330,桃園區,桃園市桃園區復興路439號,依教育部臺教授國字第1040151372號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,2
99,高級中學,031313,031313,私立振聲高中,私立,03,桃園市,330,桃園區,桃園市桃園區復興路439號,,99年12月25日縣市改制前,2
99,高級中學,031317,031317,私立光啟高中,私立,03,桃園市,333,龜山區,桃園市龜山區自由街40號,,99年12月25日縣市改制前,3
99,高級進修學校,031B17,031317,私立光啟高中進修學校,私立,03,桃園市,333,龜山區,桃園市龜山區自由街40號,依教育部臺教授國字第1050082200號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,3
99,高級中學,031318,031318,私立啟英高中,私立,03,桃園市,320,中壢區,桃園市中壢區中園路447號,,99年12月25日縣市改制前,2
99,高級進修學校,031B18,031318,私立啟英高中進修學校,私立,03,桃園市,320,中壢區,桃園市中壢區中園路447號,依教育部臺教授國字第1050078298號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,2
99,高級中學,031319,031319,私立清華高中,私立,03,桃園市,327,新屋區,桃園市新屋區中華路658號,,99年12月25日縣市改制前,5
99,高級進修學校,031B19,031319,私立清華高中進修學校,私立,03,桃園市,327,新屋區,桃園市新屋區中華路658號,依教育部臺教授國字第1050054644號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,5
99,高級中學,031320,031320,私立新興高中,私立,03,桃園市,334,八德區,桃園市八德區永豐路563號,,99年12月25日縣市改制前,3
99,高級進修學校,031B20,031320,私立新興高中進修學校,私立,03,桃園市,334,八德區,桃園市八德區永豐路563號,,99年12月25日縣市改制前,3
99,高級進修學校,031B23,031323,私立至善高中進修學校,私立,03,桃園市,335,大溪區,桃園市大溪區康莊路645號,,99年12月25日縣市改制前,5
99,高級中學,031323,031323,私立至善高中,私立,03,桃園市,335,大溪區,桃園市大溪區康莊路645號,依教育部臺教授國字第1050037800號函，變更校名，自105年8月1日生效,99年12月25日縣市改制前,5
99,高級中學,031324,031324,私立大興高中,私立,03,桃園市,337,大園區,桃園市大園區永興路142號,,99年12月25日縣市改制前,3
99,高級進修學校,031B24,031324,私立大興高中進修學校,私立,03,桃園市,337,大園區,桃園市大園區永興路142號,,99年12月25日縣市改制前,3
99,高級中學,031326,031326,私立大華高中,私立,03,桃園市,326,楊梅區,桃園市楊梅區三民路二段200號,,99年12月25日縣市改制前,3
99,高級職業學校,031414,031414,私立成功工商,私立,03,桃園市,333,龜山區,桃園市龜山區新興村明德路162巷100號,,99年12月25日縣市改制前,3
99,高級進修學校,031C14,031414,私立成功工商進修學校,私立,03,桃園市,333,龜山區,桃園市龜山區新興村明德路162巷100號,,99年12月25日縣市改制前,3
99,高級職業學校,031415,031415,私立方曙商工,私立,03,桃園市,325,龍潭區,桃園市龍潭區上林村中原路一段50號,,99年12月25日縣市改制前,3
99,高級進修學校,031C15,031415,私立方曙商工進修學校,私立,03,桃園市,325,龍潭區,桃園市龍潭區上林村中原路一段50號,,99年12月25日縣市改制前,3
99,高級進修學校,031C21,031421,私立永平工商進修學校,私立,03,桃園市,326,楊梅區,桃園市楊梅區永平路480號,,99年12月25日縣市改制前,3
99,高級職業學校,031421,031421,私立永平工商,私立,03,桃園市,326,楊梅區,桃園市楊梅區(埔心)永平路480號,103.2.1由國立龍潭農工改名為國立龍潭高級中學，103學年起啟用新代碼(030302)。,99年12月25日縣市改制前,3
99,高級職業學校,030402,033302,國立龍潭農工,公立,03,桃園市,325,龍潭區,桃園市龍潭區神龍路155號,,99年12月25日縣市改制前,3
99,高級進修學校,030C02,033302,國立龍潭農工進修學校,公立,03,桃園市,325,龍潭區,桃園市龍潭區神龍路155號,原國立桃園高中，依據106年9月8日臺教授國部字第1060092576號函，核定改隸屬桃園市政府管轄(自107年1月1日生效)。,99年12月25日縣市改制前,3
99,高級中學,030304,033304,國立桃園高中,公立,03,桃園市,330,桃園區,桃園市桃園區成功路三段38號,原國立武陵高中，依據106年9月8日臺教授國部字第1060092576號函，核定改隸屬桃園市政府管轄(自107年1月1日生效)。,99年12月25日縣市改制前,2
99,高級中學,030306,033306,國立武陵高中,公立,03,桃園市,330,桃園區,桃園市桃園區中山路889號,原國立楊梅高中，依據106年9月8日臺教授國部字第1060092576號函，核定改隸屬桃園市政府管轄(自107年1月1日生效)。,99年12月25日縣市改制前,2
99,高級中學,030316,033316,國立楊梅高中,公立,03,桃園市,326,楊梅區,桃園市楊梅區高獅路5號,原國立陽明高中，依據106年9月8日臺教授國部字第1060092576號函，核定改隸屬桃園市政府管轄(自107年1月1日生效)。,99年12月25日縣市改制前,3
99,高級中學,030325,033325,國立陽明高中,公立,03,桃園市,330,桃園區,桃園市桃園區德壽街8號,原國立內壢高中，依據106年9月8日臺教授國部字第1060092576號函，核定改隸屬桃園市政府管轄(自107年1月1日生效)。,99年12月25日縣市改制前,2
99,高級中學,030327,033327,國立內壢高中,公立,03,桃園市,320,中壢區,桃園市中壢區成章四街120號,,99年12月25日縣市改制前,2
99,高級進修學校,030C07,033407,國立中壢高商進修學校,公立,03,桃園市,320,中壢區,桃園市中壢區中央西路二段141巷100號,原國立中壢高商，依據106年9月8日臺教授國部字第1060092576號函，核定改隸屬桃園市政府管轄(自107年1月1日生效)。,99年12月25日縣市改制前,2
99,高級職業學校,030407,033407,國立中壢高商,公立,03,桃園市,320,中壢區,桃園市中壢區中央西路二段141巷100號,配合103年12月25日桃園市改制為桃園市，縣立改隸市立,99年12月25日縣市改制前,2
99,高級中學,034306,034306,縣立南崁高中,公立,03,桃園市,338,蘆竹區,桃園市蘆竹區五福村仁愛路2段1號,配合103年12月25日桃園市改制為桃園市，縣立改隸市立,99年12月25日縣市改制前,3
99,高級中學,034312,034312,縣立大溪高中,公立,03,桃園市,335,大溪區,桃園市大溪區康莊路641號,配合103年12月25日桃園市改制為桃園市，縣立改隸市立,99年12月25日縣市改制前,5
99,高級中學,034314,034314,縣立壽山高中,公立,03,桃園市,333,龜山區,桃園市龜山區大同路23號,配合103年12月25日桃園市改制為桃園市，縣立改隸市立,99年12月25日縣市改制前,3
99,高級中學,034319,034319,縣立平鎮高中,公立,03,桃園市,324,平鎮區,桃園市平鎮區環南路三段100號,配合103年12月25日桃園市改制為桃園市，縣立改隸市立,99年12月25日縣市改制前,3
99,高級中學,034347,034347,縣立永豐高中,公立,03,桃園市,334,八德區,桃園市八德區永豐路609號,配合103年12月25日桃園市改制為桃園市，縣立改隸市立,99年12月25日縣市改制前,3
99,高級中學,034399,034399,縣立大園國際高中,公立,03,桃園市,337,大園區,桃園市大園區大成路二段8號,,99年12月25日縣市改制前,3
99,高級中學,040302,040302,國立竹東高中,公立,04,新竹縣,310,竹東鎮,新竹縣竹東鎮大林路2號,,99年12月25日縣市改制前,3
99,高級進修學校,040B02,040302,國立竹東高中進修學校,公立,04,新竹縣,310,竹東鎮,新竹縣竹東鎮大林路2號,,99年12月25日縣市改制前,3
99,高級中學,040304,040304,國立關西高中,公立,04,新竹縣,306,關西鎮,新竹縣關西鎮東安里中山東路2號,,99年12月25日縣市改制前,5
99,高級中學,040308,040308,國立竹北高中,公立,04,新竹縣,302,竹北市,新竹縣竹北市中央路3號,,99年12月25日縣市改制前,2
99,高級進修學校,041B03,041303,私立義民高中進修學校,私立,04,新竹縣,302,竹北市,新竹縣竹北市中正西路15號,,99年12月25日縣市改制前,2
99,高級中學,041303,041303,私立義民高中,私立,04,新竹縣,302,竹北市,新竹縣竹北市中正西路15號,,99年12月25日縣市改制前,2
99,高級進修學校,041B05,041305,私立忠信高中進修學校,私立,04,新竹縣,304,新豐鄉,新竹縣新豐鄉忠信街178號,,99年12月25日縣市改制前,3
99,高級中學,041305,041305,私立忠信高中,私立,04,新竹縣,304,新豐鄉,新竹縣新豐鄉忠信街178號,,99年12月25日縣市改制前,3
99,高級進修學校,041B06,041306,私立東泰高中進修學校,私立,04,新竹縣,310,竹東鎮,新竹縣竹東鎮東峰路343號,,99年12月25日縣市改制前,3
99,高級中學,041306,041306,私立東泰高中,私立,04,新竹縣,310,竹東鎮,新竹縣竹東鎮東峰路343號,,99年12月25日縣市改制前,3
99,高級進修學校,041B07,041307,私立仰德高中進修學校,私立,04,新竹縣,304,新豐鄉,新竹縣新豐鄉員山村133號,,99年12月25日縣市改制前,3
99,高級中學,041307,041307,私立仰德高中,私立,04,新竹縣,304,新豐鄉,新竹縣新豐鄉員山村133號,,99年12月25日縣市改制前,3
99,高級職業學校,041401,041401,私立內思高工,私立,04,新竹縣,305,新埔鎮,新竹縣新埔鎮楊新路一段40號,,99年12月25日縣市改制前,5
99,高級進修學校,041C01,041401,私立內思高工進修學校,私立,04,新竹縣,305,新埔鎮,新竹縣新埔鎮楊新路一段40號,,99年12月25日縣市改制前,5
99,高級中學,044320,044320,縣立湖口高中,公立,04,新竹縣,303,湖口鄉,新竹縣湖口鄉中正路二段263巷21號,,99年12月25日縣市改制前,3
99,高級中學,050303,050303,國立苗栗高中,公立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市至公路183號,,99年12月25日縣市改制前,4
99,高級中學,050310,050310,國立竹南高中,公立,05,苗栗縣,350,竹南鎮,苗栗縣竹南鎮中正路98號,依教育部臺教授國字第1050037384號函，變更校名，刪除「實驗」二字，自105年8月1日生效,99年12月25日縣市改制前,3
99,高級中學,050314,050314,國立卓蘭實驗高中,公立,05,苗栗縣,369,卓蘭鎮,苗栗縣卓蘭鎮老庄里161號,,99年12月25日縣市改制前,6
99,高級中學,050315,050315,國立苑裡高中,公立,05,苗栗縣,358,苑裡鎮,苗栗縣苑裡鎮育才街100號,,99年12月25日縣市改制前,5
99,高級職業學校,050401,050401,國立大湖農工,公立,05,苗栗縣,364,大湖鄉,苗栗縣大湖鄉大寮村竹高屋68號,,99年12月25日縣市改制前,6
99,高級職業學校,050404,050404,國立苗栗農工,公立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市建國路二段491號,,99年12月25日縣市改制前,4
99,高級職業學校,050407,050407,國立苗栗高商,公立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市電台街7號,,99年12月25日縣市改制前,4
99,高級進修學校,050C07,050407,國立苗栗高商進修學校,公立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市電台街7號,,99年12月25日縣市改制前,4
99,高級進修學校,051B02,051302,私立君毅高中進修學校,私立,05,苗栗縣,350,竹南鎮,苗栗縣竹南鎮公義路245號,,99年12月25日縣市改制前,3
99,高級中學,051302,051302,私立君毅高中,私立,05,苗栗縣,350,竹南鎮,苗栗縣竹南鎮公義路245號,,99年12月25日縣市改制前,3
99,高級中學,051305,051305,私立大成高中,私立,05,苗栗縣,351,頭份鎮,苗栗縣頭份鎮新華里下新店65號,,99年12月25日縣市改制前,3
99,高級進修學校,051B05,051305,私立大成高中進修學校,私立,05,苗栗縣,351,頭份鎮,苗栗縣頭份鎮新華里下新店65號,,99年12月25日縣市改制前,3
99,高級進修學校,091C10,051305,私立大成商工進修學校,私立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮成平街21號,,99年12月25日縣市改制前,5
99,高級中學,051306,051306,私立建臺高中,私立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市福麗里至公路251號,,99年12月25日縣市改制前,4
99,高級進修學校,051B06,051306,私立建臺高中進修學校,私立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市福麗里至公路251號,,99年12月25日縣市改制前,4
99,高級中學,051307,051307,私立全人實驗高中,私立,05,苗栗縣,369,卓蘭鎮,苗栗縣卓蘭鎮內灣里11鄰141-3號,,99年12月25日縣市改制前,6
99,高級職業學校,051408,051408,私立中興商工,私立,05,苗栗縣,350,竹南鎮,苗栗縣竹南鎮大營路211號,,99年12月25日縣市改制前,3
99,高級進修學校,051C08,051408,私立中興商工進修學校,私立,05,苗栗縣,350,竹南鎮,苗栗縣竹南鎮大營路211號,,99年12月25日縣市改制前,3
99,高級職業學校,051411,051411,私立育民工家,私立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市水源里育民街37號,,99年12月25日縣市改制前,4
99,高級進修學校,051C11,051411,私立育民工家進修學校,私立,05,苗栗縣,360,苗栗市,苗栗縣苗栗市水源里育民街37號,,99年12月25日縣市改制前,4
99,高級職業學校,051412,051412,私立賢德工商,私立,05,苗栗縣,357,通霄鎮,苗栗縣通霄鎮五北里74之1號,,99年12月25日縣市改制前,5
99,高級職業學校,051413,051413,私立龍德家商,私立,05,苗栗縣,358,苑裡鎮,苗栗縣苑裡鎮房裡里南房75之1號,,99年12月25日縣市改制前,5
99,高級中學,054309,054309,縣立苑裡高中,公立,05,苗栗縣,358,苑裡鎮,苗栗縣苑裡鎮客庄里1鄰初中路2號,,99年12月25日縣市改制前,5
99,高級中學,054317,054317,縣立興華高中,公立,05,苗栗縣,351,頭份鎮,苗栗縣頭份鎮中正一路401號,原國立大里高級中學，自103年2月1日起改隸為中興大學附屬學校,99年12月25日縣市改制前,3
99,高級中學,060322,060322,國立大里高中,公立,06,臺中市,412,大里區,臺中市大里區東榮路369號,103學年度更改校址至臺中市大雅區平和路227號,99年12月25日縣市改制前,3
99,高級中學,060323,060323,國立中科實驗高級中學,公立,06,臺中市,402,南區,臺中市南區國光路250號(中興大學校本部雲平樓1樓),,99年12月25日縣市改制前,2
99,高級中學,061301,061301,私立常春藤高中,私立,06,臺中市,427,潭子區,臺中市潭子區潭興路一段165巷320號,,99年12月25日縣市改制前,3
99,高級進修學校,061B06,061306,私立明台高中進修學校,私立,06,臺中市,413,霧峰區,臺中市霧峰區萊園路91號,,99年12月25日縣市改制前,5
99,高級中學,061306,061306,私立明台高中,私立,06,臺中市,413,霧峰區,臺中市霧峰區萊園路91號,,99年12月25日縣市改制前,5
99,高級進修學校,061B09,061309,私立致用高中進修學校,私立,06,臺中市,437,大甲區,臺中市大甲區東陽新村71號,,99年12月25日縣市改制前,5
99,高級中學,061309,061309,私立致用高中,私立,06,臺中市,437,大甲鎮,臺中市大甲鎮東陽新村71號,,99年12月25日縣市改制前,5
99,高級進修學校,061B10,061310,私立大明高中進修學校,私立,06,臺中市,412,大里區,臺中市大里區新仁路三段210號,,99年12月25日縣市改制前,3
99,高級中學,061310,061310,私立大明高中,私立,06,臺中市,412,大里市,臺中市大里市新仁路三段210號,,99年12月25日縣市改制前,3
99,高級中學,061311,061311,私立嘉陽高中,私立,06,臺中市,436,清水鎮,臺中市清水鎮中清路1號,,99年12月25日縣市改制前,5
99,高級進修學校,061B11,061311,私立嘉陽高中進修學校,私立,06,臺中市,436,清水區,臺中市清水區中清路1號,,99年12月25日縣市改制前,5
99,高級中學,061313,061313,私立明道高中,私立,06,臺中市,414,烏日鄉,臺中市烏日鄉中山路一段497號,,99年12月25日縣市改制前,3
99,高級進修學校,061B13,061313,私立明道高中進修學校,私立,06,臺中市,414,烏日區,臺中市烏日區中山路一段497號,,99年12月25日縣市改制前,3
99,高級進修學校,061B14,061314,私立僑泰高中進修學校,私立,06,臺中市,412,大里區,臺中市大里區樹王路342號,,99年12月25日縣市改制前,3
99,高級中學,061314,061314,私立僑泰高中,私立,06,臺中市,412,大里市,臺中市大里市樹王路342號,,99年12月25日縣市改制前,3
99,高級中學,061315,061315,私立華盛頓高中,私立,06,臺中市,411,太平市,臺中市太平市廓仔坑路26號(原弘仁),,99年12月25日縣市改制前,3
99,高級中學,061316,061316,私立青年高中,私立,06,臺中市,412,大里市,臺中市大里市中湖路100號,,99年12月25日縣市改制前,3
99,高級進修學校,061B16,061316,私立青年高中進修學校,私立,06,臺中市,412,大里區,臺中市大里區中湖路100號,,99年12月25日縣市改制前,3
99,高級中學,061317,061317,私立弘文高中,私立,06,臺中市,427,潭子鄉,臺中市潭子鄉中山路三段221巷96號,,99年12月25日縣市改制前,3
99,高級中學,061318,061318,私立立人高中,私立,06,臺中市,412,大里市,臺中市大里市中興路二段380號,,99年12月25日縣市改制前,3
99,高級中學,061319,061319,私立玉山高中,私立,06,臺中市,423,東勢鎮,臺中市東勢鎮東崎街125之5號,,99年12月25日縣市改制前,6
99,高級進修學校,061B19,061319,私立玉山高中進修學校,私立,06,臺中市,423,東勢區,臺中市東勢區東崎街125之5號,,99年12月25日縣市改制前,6
99,高級進修學校,061B21,061321,私立慈明高中進修學校,私立,06,臺中市,411,太平區,臺中市太平區光德路388號,,99年12月25日縣市改制前,3
99,高級中學,061321,061321,私立慈明高中,私立,06,臺中市,411,太平市,臺中市太平市光德路388號,原國立大甲高中，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,3
99,高級中學,060303,063303,國立大甲高中,公立,06,臺中市,437,大甲鎮,臺中市大甲鎮中山路一段720號,原國立清水高中，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,5
99,高級中學,060305,063305,國立清水高中,公立,06,臺中市,436,清水鎮,臺中市清水鎮中山路90號,原國立豐原高中，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,5
99,高級中學,060312,063312,國立豐原高中,公立,06,臺中市,420,豐原市,臺中市豐原市水源路150號,,99年12月25日縣市改制前,3
99,高級進修學校,060C01,063401,國立豐原高商進修學校,公立,06,臺中市,420,豐原區,臺中市豐原區圓環南路50號,原國立豐原高商，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,3
99,高級職業學校,060401,063401,國立豐原高商,公立,06,臺中市,420,豐原區,臺中市豐原區圓環南路50號,,99年12月25日縣市改制前,3
99,高級進修學校,060C02,063402,國立大甲高工進修學校,公立,06,臺中市,437,大甲區,臺中市大甲區頂店里開元路71號,原國立大甲高工，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,5
99,高級職業學校,060402,063402,國立大甲高工,公立,06,臺中市,437,大甲區,臺中市大甲區頂店里開元路71號,原國立東勢高工，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,5
99,高級職業學校,060404,063404,國立東勢高工,公立,06,臺中市,423,東勢鎮,臺中市東勢鎮東關路646號,,99年12月25日縣市改制前,6
99,高級進修學校,060C04,063404,國立東勢高工進修學校,公立,06,臺中市,423,東勢鎮,臺中市東勢鎮東關路646號,原國立沙鹿高工，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,6
99,高級職業學校,060407,063407,國立沙鹿高工,公立,06,臺中市,433,沙鹿鎮,臺中市沙鹿鎮中棲路303號,,99年12月25日縣市改制前,3
99,高級進修學校,060C07,063407,國立沙鹿高工進修學校,公立,06,臺中市,433,沙鹿鎮,臺中市沙鹿鎮中棲路303號,原國立霧峰農工，依105年9月10日教育部臺教授國字第1050094126號函核定改隸屬臺中市政府管轄(自106年1月1日生效)。,99年12月25日縣市改制前,3
99,高級職業學校,060408,063408,國立霧峰農工,公立,06,臺中市,413,霧峰鄉,臺中市霧峰鄉中正路1222號,1.依105年9月10日教育部臺教授國字第1050094126號函，核定改隸，自106年1月1日生效。2.依105年12月1日臺中市政府府授教高字第1050263243號函，核定改隸後校名，自106年1月1日生效。,99年12月25日縣市改制前,5
99,高級中學,064308,064308,縣立后綜高中,公立,06,臺中市,421,后里鄉,臺中市后里鄉廣福村三豐路80號,,99年12月25日縣市改制前,5
99,高級中學,064324,064324,縣立大里高中,公立,06,臺中市,412,大里市,臺中市大里市國中路365號,,99年12月25日縣市改制前,3
99,高級中學,064328,064328,縣立新社高中,公立,06,臺中市,426,新社區,臺中市新社區復盛村中和街三段國中巷10號,,99年12月25日縣市改制前,6
99,高級中學,064336,064336,縣立長億高中,公立,06,臺中市,411,太平區,臺中市太平區長億里長億六街1號,,99年12月25日縣市改制前,3
99,高級中學,064342,064342,縣立中港高中,公立,06,臺中市,435,梧棲區,臺中市梧棲區文昌路400號,,99年12月25日縣市改制前,3
99,高級中學,070301,070301,國立彰化女中,公立,07,彰化縣,500,彰化市,彰化縣彰化市光復路62號,,99年12月25日縣市改制前,4
99,高級中學,070304,070304,國立員林高中,公立,07,彰化縣,510,員林鎮,彰化縣員林鎮靜修路79號,,99年12月25日縣市改制前,4
99,高級中學,070307,070307,國立彰化高中,公立,07,彰化縣,500,彰化市,彰化縣彰化市介壽里中興路78號,,99年12月25日縣市改制前,4
